,MPIO,COD_LOCALIDAD,NOMBRE_LOCALIDAD,NPCEP17,NPCEP4,NPCEP5,NVCBP8B,NVCBP8H,NVCBP11AA
6760,11001,9.0,Fontibon,6,25,1,2,2,2.0
6761,11001,16.0,Puente Aranda,6,84,2,2,2,3.0
6762,11001,19.0,Ciudad Bolivar,6,33,2,2,2,2.0
6763,11001,19.0,Ciudad Bolivar,6,23,2,2,2,2.0
6764,11001,4.0,San Cristobal,6,68,2,2,2,2.0
6765,11001,3.0,Santa Fe,6,10,1,1,2,2.0
6766,11001,14.0,Los Martires,6,75,2,1,2,2.0
6767,11001,2.0,Chapinero,6,74,1,2,2,5.0
6768,11001,16.0,Puente Aranda,6,84,2,2,2,3.0
6769,11001,8.0,Kennedy,6,74,1,2,2,3.0
6770,11001,9.0,Fontibon,6,56,2,2,2,3.0
6771,11001,8.0,Kennedy,6,6,2,2,2,2.0
6772,11001,16.0,Puente Aranda,6,83,2,2,2,3.0
6773,11001,8.0,Kennedy,6,85,2,2,2,4.0
6774,11001,7.0,Bosa,6,58,2,2,2,1.0
6775,11001,8.0,Kennedy,6,23,1,1,2,2.0
6776,11001,10.0,Engativa,6,24,1,2,2,3.0
6777,11001,10.0,Engativa,6,51,1,2,2,2.0
6778,11001,10.0,Engativa,6,9,1,2,2,2.0
6779,11001,7.0,Bosa,6,17,2,2,2,2.0
6780,11001,7.0,Bosa,6,8,1,2,2,2.0
6781,11001,7.0,Bosa,1,41,1,2,2,2.0
6782,11001,7.0,Bosa,6,61,1,2,2,2.0
6783,11001,7.0,Bosa,6,16,1,2,2,2.0
6784,11001,7.0,Bosa,6,17,2,1,2,2.0
6785,11001,7.0,Bosa,6,62,2,1,2,2.0
6786,11001,19.0,Ciudad Bolivar,6,85,1,2,2,2.0
6787,11001,8.0,Kennedy,6,15,2,2,2,3.0
6788,11001,8.0,Kennedy,6,70,1,2,2,3.0
6789,11001,15.0,Antonio Nariño,6,78,2,2,2,3.0
6790,11001,7.0,Bosa,6,85,2,2,2,2.0
6791,11001,13.0,Teusaquillo,6,30,2,2,2,4.0
6792,11001,17.0,La Candelaria,5,65,1,1,2,1.0
6793,11001,9.0,Fontibon,6,57,1,2,2,2.0
6794,11001,9.0,Fontibon,6,23,2,2,2,2.0
6795,11001,3.0,Santa Fe,6,69,1,2,2,4.0
6796,11001,16.0,Puente Aranda,6,19,1,2,2,3.0
6797,11001,16.0,Puente Aranda,6,69,2,2,2,3.0
6798,11001,5.0,Usme,6,13,1,1,1,0.0
6799,11001,5.0,Usme,6,16,1,2,2,1.0
6800,11001,8.0,Kennedy,6,56,2,2,2,3.0
6801,11001,8.0,Kennedy,6,20,2,2,2,3.0
6802,11001,9.0,Fontibon,6,74,2,2,2,4.0
6803,11001,19.0,Ciudad Bolivar,6,72,2,1,1,2.0
6804,11001,6.0,Tunjuelito,6,64,1,2,2,2.0
6805,11001,7.0,Bosa,6,16,2,2,2,2.0
6806,11001,12.0,Barrios Unidos,6,84,1,1,2,5.0
6807,11001,13.0,Teusaquillo,6,34,2,2,2,4.0
6808,11001,13.0,Teusaquillo,6,31,2,1,2,4.0
6809,11001,3.0,Santa Fe,6,27,2,2,2,2.0
6810,11001,19.0,Ciudad Bolivar,6,81,1,1,2,1.0
6811,11001,19.0,Ciudad Bolivar,6,29,2,2,2,1.0
6812,11001,1.0,Usaquen,6,13,1,2,1,2.0
6813,11001,7.0,Bosa,6,2,1,2,2,1.0
6814,11001,7.0,Bosa,6,13,1,2,2,2.0
6815,11001,7.0,Bosa,6,14,2,2,1,2.0
6816,11001,12.0,Barrios Unidos,6,76,2,2,2,3.0
6817,11001,4.0,San Cristobal,6,80,2,1,1,3.0
6818,11001,6.0,Tunjuelito,6,34,2,2,2,3.0
6819,11001,12.0,Barrios Unidos,6,30,2,2,2,3.0
6820,11001,8.0,Kennedy,6,10,1,2,2,3.0
6821,11001,4.0,San Cristobal,6,73,2,1,1,2.0
6822,11001,10.0,Engativa,6,58,2,2,2,3.0
6823,11001,10.0,Engativa,6,34,1,2,2,3.0
6824,11001,10.0,Engativa,6,73,2,1,2,3.0
6825,11001,18.0,Rafael Uribe Uribe,6,86,2,2,1,1.0
6826,11001,12.0,Barrios Unidos,6,24,2,1,2,3.0
6827,11001,12.0,Barrios Unidos,6,83,2,2,2,4.0
6828,11001,12.0,Barrios Unidos,6,80,2,2,2,3.0
6829,11001,4.0,San Cristobal,6,27,2,2,2,3.0
6830,11001,9.0,Fontibon,6,17,1,2,1,2.0
6831,11001,16.0,Puente Aranda,6,40,1,2,2,3.0
6832,11001,7.0,Bosa,6,61,1,2,2,2.0
6833,11001,9.0,Fontibon,6,57,2,2,2,2.0
6834,11001,9.0,Fontibon,6,16,2,2,2,2.0
6835,11001,5.0,Usme,6,36,2,2,2,1.0
6836,11001,4.0,San Cristobal,6,67,2,1,1,2.0
6837,11001,2.0,Chapinero,6,62,2,1,2,6.0
6838,11001,19.0,Ciudad Bolivar,6,93,2,2,2,2.0
6839,11001,19.0,Ciudad Bolivar,6,19,1,2,2,2.0
6840,11001,8.0,Kennedy,6,34,2,2,2,3.0
6841,11001,13.0,Teusaquillo,6,65,2,2,2,4.0
6842,11001,14.0,Los Martires,6,55,2,2,2,3.0
6843,11001,10.0,Engativa,6,79,1,1,2,3.0
6844,11001,10.0,Engativa,6,81,2,1,2,3.0
6845,11001,10.0,Engativa,6,24,1,1,2,3.0
6846,11001,18.0,Rafael Uribe Uribe,6,67,1,2,2,1.0
6847,11001,10.0,Engativa,6,59,1,2,2,3.0
6848,11001,9.0,Fontibon,6,36,1,2,2,4.0
6849,11001,13.0,Teusaquillo,6,71,2,2,2,3.0
6850,11001,16.0,Puente Aranda,6,61,2,2,2,3.0
6851,11001,16.0,Puente Aranda,6,13,1,2,2,3.0
6852,11001,16.0,Puente Aranda,6,60,1,2,2,3.0
6853,11001,4.0,San Cristobal,6,33,1,2,2,2.0
6854,11001,4.0,San Cristobal,6,45,2,1,2,2.0
6855,11001,8.0,Kennedy,6,80,2,2,2,3.0
6856,11001,12.0,Barrios Unidos,6,82,2,2,2,5.0
6857,11001,1.0,Usaquen,6,41,2,2,2,2.0
6858,11001,3.0,Santa Fe,6,59,2,2,2,2.0
6859,11001,3.0,Santa Fe,6,5,1,2,2,2.0
6860,11001,8.0,Kennedy,6,87,2,2,2,3.0
6861,11001,19.0,Ciudad Bolivar,6,60,2,2,2,2.0
6862,11001,7.0,Bosa,6,18,2,1,2,1.0
6863,11001,18.0,Rafael Uribe Uribe,6,5,2,2,2,2.0
6864,11001,18.0,Rafael Uribe Uribe,6,47,2,2,2,2.0
6865,11001,19.0,Ciudad Bolivar,6,19,1,2,2,2.0
6866,11001,19.0,Ciudad Bolivar,6,15,2,2,2,2.0
6867,11001,15.0,Antonio Nariño,6,67,1,2,2,3.0
6868,11001,8.0,Kennedy,6,36,2,2,2,2.0
6869,11001,11.0,Suba,6,41,1,2,2,5.0
6870,11001,11.0,Suba,6,8,2,2,2,5.0
6871,11001,12.0,Barrios Unidos,6,78,1,2,2,4.0
6872,11001,11.0,Suba,6,41,2,2,2,4.0
6873,11001,16.0,Puente Aranda,6,90,1,2,2,3.0
6874,11001,8.0,Kennedy,6,64,1,2,2,2.0
6875,11001,11.0,Suba,6,85,2,2,2,4.0
6876,11001,11.0,Suba,6,16,1,2,2,3.0
6877,11001,6.0,Tunjuelito,6,96,2,1,2,2.0
6878,11001,4.0,San Cristobal,6,22,2,1,1,2.0
6879,11001,11.0,Suba,6,51,2,2,2,4.0
6880,11001,10.0,Engativa,6,67,2,1,2,3.0
6881,11001,10.0,Engativa,6,16,1,2,2,3.0
6882,11001,10.0,Engativa,6,68,1,2,2,3.0
6883,11001,10.0,Engativa,6,48,2,2,2,3.0
6884,11001,13.0,Teusaquillo,6,87,2,2,2,4.0
6885,11001,3.0,Santa Fe,6,85,2,1,2,2.0
6886,11001,18.0,Rafael Uribe Uribe,6,7,2,2,2,2.0
6887,11001,18.0,Rafael Uribe Uribe,6,2,2,2,2,2.0
6888,11001,18.0,Rafael Uribe Uribe,6,46,1,2,2,2.0
6889,11001,18.0,Rafael Uribe Uribe,6,18,1,2,2,2.0
6890,11001,18.0,Rafael Uribe Uribe,6,27,2,2,2,2.0
6891,11001,11.0,Suba,6,79,2,2,1,2.0
6892,11001,15.0,Antonio Nariño,6,65,1,1,2,2.0
6893,11001,15.0,Antonio Nariño,6,90,2,1,2,2.0
6894,11001,19.0,Ciudad Bolivar,6,19,1,1,2,2.0
6895,11001,11.0,Suba,6,35,1,1,2,4.0
6896,11001,8.0,Kennedy,6,41,2,1,2,2.0
6897,11001,9.0,Fontibon,6,30,1,2,2,3.0
6898,11001,7.0,Bosa,6,10,1,2,2,2.0
6899,11001,7.0,Bosa,6,81,2,1,2,2.0
6900,11001,5.0,Usme,6,11,2,1,1,0.0
6901,11001,5.0,Usme,6,69,2,1,2,1.0
6902,11001,19.0,Ciudad Bolivar,6,67,2,2,2,2.0
6903,11001,8.0,Kennedy,6,25,1,1,2,2.0
6904,11001,9.0,Fontibon,6,90,2,2,2,2.0
6905,11001,18.0,Rafael Uribe Uribe,6,30,2,2,2,1.0
6906,11001,1.0,Usaquen,6,18,2,1,2,1.0
6907,11001,7.0,Bosa,6,16,1,2,2,2.0
6908,11001,7.0,Bosa,6,5,2,2,2,2.0
6909,11001,9.0,Fontibon,6,8,2,2,2,4.0
6910,11001,8.0,Kennedy,6,31,1,2,2,2.0
6911,11001,8.0,Kennedy,6,24,1,2,2,2.0
6912,11001,8.0,Kennedy,6,88,2,2,2,2.0
6913,11001,18.0,Rafael Uribe Uribe,5,67,1,2,2,3.0
6914,11001,11.0,Suba,6,84,2,2,2,4.0
6915,11001,11.0,Suba,6,1,1,2,2,3.0
6916,11001,8.0,Kennedy,6,24,2,2,2,3.0
6917,11001,8.0,Kennedy,6,11,1,2,2,3.0
6918,11001,8.0,Kennedy,6,5,1,2,2,3.0
6919,11001,13.0,Teusaquillo,6,79,2,2,2,4.0
6920,11001,13.0,Teusaquillo,6,44,2,2,2,4.0
6921,11001,3.0,Santa Fe,6,31,1,2,2,4.0
6922,11001,18.0,Rafael Uribe Uribe,6,65,2,2,2,2.0
6923,11001,16.0,Puente Aranda,6,17,2,2,2,3.0
6924,11001,19.0,Ciudad Bolivar,6,19,2,2,2,2.0
6925,11001,9.0,Fontibon,6,61,1,2,2,2.0
6926,11001,9.0,Fontibon,6,50,2,1,2,4.0
6927,11001,9.0,Fontibon,6,17,1,1,2,4.0
6928,11001,11.0,Suba,6,80,1,2,2,2.0
6929,11001,16.0,Puente Aranda,6,90,2,2,2,3.0
6930,11001,16.0,Puente Aranda,6,85,2,2,2,3.0
6931,11001,4.0,San Cristobal,6,31,1,1,2,2.0
6932,11001,16.0,Puente Aranda,6,5,2,2,2,3.0
6933,11001,4.0,San Cristobal,6,37,2,1,2,2.0
6934,11001,4.0,San Cristobal,6,70,2,2,1,2.0
6935,11001,10.0,Engativa,6,14,2,2,2,3.0
6936,11001,10.0,Engativa,6,65,2,2,2,3.0
6937,11001,10.0,Engativa,6,52,1,2,2,3.0
6938,11001,11.0,Suba,6,78,2,2,2,2.0
6939,11001,11.0,Suba,6,24,2,2,2,2.0
6940,11001,11.0,Suba,6,18,2,1,2,2.0
6941,11001,11.0,Suba,6,51,1,2,2,2.0
6942,11001,11.0,Suba,6,39,2,2,2,2.0
6943,11001,5.0,Usme,6,14,1,1,1,2.0
6944,11001,10.0,Engativa,6,35,1,2,2,2.0
6945,11001,10.0,Engativa,6,10,2,2,2,2.0
6946,11001,10.0,Engativa,6,12,1,2,2,3.0
6947,11001,11.0,Suba,6,51,1,2,2,5.0
6948,11001,11.0,Suba,6,86,1,1,2,4.0
6949,11001,17.0,La Candelaria,6,25,2,2,2,2.0
6950,11001,17.0,La Candelaria,6,15,1,2,2,2.0
6951,11001,16.0,Puente Aranda,6,4,1,2,2,1.0
6952,11001,6.0,Tunjuelito,6,74,2,1,2,3.0
6953,11001,8.0,Kennedy,6,63,2,2,2,3.0
6954,11001,8.0,Kennedy,6,75,2,1,2,3.0
6955,11001,5.0,Usme,6,77,2,2,2,2.0
6956,11001,9.0,Fontibon,6,71,2,2,2,3.0
6957,11001,7.0,Bosa,6,17,2,2,1,2.0
6958,11001,10.0,Engativa,6,62,1,2,2,3.0
6959,11001,10.0,Engativa,6,42,2,2,2,3.0
6960,11001,11.0,Suba,6,81,2,2,1,4.0
6961,11001,2.0,Chapinero,6,47,2,1,2,2.0
6962,11001,2.0,Chapinero,6,12,1,1,2,2.0
6963,11001,8.0,Kennedy,6,23,1,1,2,3.0
6964,11001,11.0,Suba,6,29,1,2,2,4.0
6965,11001,9.0,Fontibon,6,85,2,2,2,2.0
6966,11001,18.0,Rafael Uribe Uribe,6,67,1,2,2,1.0
6967,11001,14.0,Los Martires,6,79,2,1,1,3.0
6968,11001,14.0,Los Martires,6,54,2,1,1,3.0
6969,11001,14.0,Los Martires,6,33,1,1,1,3.0
6970,11001,6.0,Tunjuelito,6,51,2,2,2,2.0
6971,11001,2.0,Chapinero,6,39,2,1,1,2.0
6972,11001,16.0,Puente Aranda,6,3,1,2,2,1.0
6973,11001,3.0,Santa Fe,6,70,2,2,2,2.0
6974,11001,3.0,Santa Fe,6,66,1,2,2,2.0
6975,11001,12.0,Barrios Unidos,6,69,1,2,2,3.0
6976,11001,19.0,Ciudad Bolivar,6,80,2,2,2,1.0
6977,11001,13.0,Teusaquillo,6,40,1,2,2,4.0
6978,11001,13.0,Teusaquillo,6,57,2,2,2,4.0
6979,11001,10.0,Engativa,6,60,1,2,2,3.0
6980,11001,13.0,Teusaquillo,6,38,2,2,2,4.0
6981,11001,13.0,Teusaquillo,6,25,2,2,2,4.0
6982,11001,13.0,Teusaquillo,6,86,2,2,2,4.0
6983,11001,9.0,Fontibon,6,85,2,2,2,2.0
6984,11001,4.0,San Cristobal,6,64,2,2,2,3.0
6985,11001,19.0,Ciudad Bolivar,6,73,2,1,2,1.0
6986,11001,9.0,Fontibon,6,21,1,1,1,2.0
6987,11001,7.0,Bosa,6,22,1,2,2,2.0
6988,11001,7.0,Bosa,6,16,1,2,2,2.0
6989,11001,8.0,Kennedy,6,17,2,2,2,3.0
6990,11001,8.0,Kennedy,6,67,1,2,2,3.0
6991,11001,8.0,Kennedy,6,68,1,2,2,3.0
6992,11001,10.0,Engativa,6,20,1,2,2,3.0
6993,11001,10.0,Engativa,6,25,1,2,2,3.0
6994,11001,10.0,Engativa,6,8,1,2,2,3.0
6995,11001,10.0,Engativa,6,5,1,2,2,3.0
6996,11001,3.0,Santa Fe,6,36,1,1,2,2.0
6997,11001,2.0,Chapinero,6,28,2,2,1,2.0
6998,11001,2.0,Chapinero,6,63,1,1,1,2.0
6999,11001,2.0,Chapinero,6,31,2,2,2,2.0
7000,11001,14.0,Los Martires,6,4,1,2,2,3.0
7001,11001,2.0,Chapinero,1,28,2,1,2,2.0
7002,11001,10.0,Engativa,6,33,2,2,2,3.0
7003,11001,19.0,Ciudad Bolivar,6,80,1,1,2,1.0
7004,11001,19.0,Ciudad Bolivar,6,80,2,1,2,1.0
7005,11001,7.0,Bosa,6,38,2,1,2,1.0
7006,11001,7.0,Bosa,6,49,1,2,2,1.0
7007,11001,7.0,Bosa,6,77,2,2,2,1.0
7008,11001,7.0,Bosa,6,30,1,1,1,2.0
7009,11001,6.0,Tunjuelito,6,36,2,1,2,2.0
7010,11001,7.0,Bosa,6,9,1,2,2,1.0
7011,11001,7.0,Bosa,6,70,1,2,2,2.0
7012,11001,7.0,Bosa,6,54,2,2,2,2.0
7013,11001,18.0,Rafael Uribe Uribe,6,89,2,2,2,1.0
7014,11001,1.0,Usaquen,6,13,2,1,2,2.0
7015,11001,7.0,Bosa,6,27,1,2,2,1.0
7016,11001,7.0,Bosa,6,11,1,1,2,2.0
7017,11001,7.0,Bosa,6,49,2,2,2,2.0
7018,11001,10.0,Engativa,6,92,1,2,2,3.0
7019,11001,10.0,Engativa,6,87,2,2,2,3.0
7020,11001,10.0,Engativa,6,82,1,2,2,3.0
7021,11001,10.0,Engativa,6,57,2,2,2,3.0
7022,11001,4.0,San Cristobal,6,40,2,2,2,2.0
7023,11001,14.0,Los Martires,6,30,2,2,2,3.0
7024,11001,19.0,Ciudad Bolivar,6,67,1,2,2,2.0
7025,11001,13.0,Teusaquillo,6,33,1,2,2,4.0
7026,11001,7.0,Bosa,6,55,1,1,2,2.0
7027,11001,7.0,Bosa,6,79,1,2,2,2.0
7028,11001,6.0,Tunjuelito,6,71,1,2,2,2.0
7029,11001,12.0,Barrios Unidos,6,65,1,2,2,3.0
7030,11001,6.0,Tunjuelito,6,53,2,2,2,2.0
7031,11001,6.0,Tunjuelito,6,33,2,2,2,2.0
7032,11001,6.0,Tunjuelito,6,22,2,2,2,2.0
7033,11001,7.0,Bosa,6,59,1,1,2,2.0
7034,11001,18.0,Rafael Uribe Uribe,6,60,1,2,2,2.0
7035,11001,9.0,Fontibon,6,65,2,2,2,4.0
7036,11001,4.0,San Cristobal,5,71,2,1,2,2.0
7037,11001,6.0,Tunjuelito,6,70,2,2,1,2.0
7038,11001,6.0,Tunjuelito,6,67,1,2,1,2.0
7039,11001,9.0,Fontibon,6,73,1,2,2,2.0
7040,11001,10.0,Engativa,6,75,1,2,2,3.0
7041,11001,18.0,Rafael Uribe Uribe,6,78,2,2,2,3.0
7042,11001,10.0,Engativa,6,37,2,2,2,3.0
7043,11001,10.0,Engativa,6,17,1,2,2,3.0
7044,11001,10.0,Engativa,6,87,1,2,2,3.0
7045,11001,8.0,Kennedy,6,63,1,2,2,3.0
7046,11001,8.0,Kennedy,6,38,2,1,2,3.0
7047,11001,16.0,Puente Aranda,6,63,1,2,2,3.0
7048,11001,5.0,Usme,6,37,1,2,2,1.0
7049,11001,18.0,Rafael Uribe Uribe,6,22,2,2,2,3.0
7050,11001,18.0,Rafael Uribe Uribe,6,77,2,1,2,3.0
7051,11001,18.0,Rafael Uribe Uribe,6,63,2,2,2,3.0
7052,11001,18.0,Rafael Uribe Uribe,6,31,1,2,2,3.0
7053,11001,7.0,Bosa,6,30,2,2,2,2.0
7054,11001,6.0,Tunjuelito,6,47,2,2,2,2.0
7055,11001,1.0,Usaquen,6,22,2,2,2,2.0
7056,11001,3.0,Santa Fe,6,54,2,1,2,2.0
7057,11001,3.0,Santa Fe,6,22,1,1,2,2.0
7058,11001,8.0,Kennedy,6,29,1,2,2,3.0
7059,11001,13.0,Teusaquillo,6,52,1,2,2,4.0
7060,11001,11.0,Suba,6,51,1,2,2,4.0
7061,11001,11.0,Suba,6,14,1,2,2,4.0
7062,11001,11.0,Suba,6,60,2,2,2,3.0
7063,11001,4.0,San Cristobal,6,66,1,1,2,2.0
7064,11001,10.0,Engativa,6,38,1,1,2,3.0
7065,11001,7.0,Bosa,6,16,1,2,2,2.0
7066,11001,19.0,Ciudad Bolivar,6,20,1,1,2,2.0
7067,11001,19.0,Ciudad Bolivar,6,79,2,1,2,2.0
7068,11001,18.0,Rafael Uribe Uribe,6,68,2,2,2,2.0
7069,11001,18.0,Rafael Uribe Uribe,6,79,1,2,2,2.0
7070,11001,9.0,Fontibon,6,42,2,2,2,3.0
7071,11001,11.0,Suba,6,46,1,2,2,4.0
7072,11001,5.0,Usme,6,85,2,2,2,1.0
7073,11001,8.0,Kennedy,6,70,1,1,2,2.0
7074,11001,16.0,Puente Aranda,6,36,1,2,2,3.0
7075,11001,3.0,Santa Fe,6,24,1,2,1,2.0
7076,11001,8.0,Kennedy,6,68,1,2,2,2.0
7077,11001,13.0,Teusaquillo,6,46,1,2,2,4.0
7078,11001,8.0,Kennedy,6,45,2,2,2,2.0
7079,11001,13.0,Teusaquillo,6,37,2,2,2,4.0
7080,11001,12.0,Barrios Unidos,6,72,2,1,2,3.0
7081,11001,12.0,Barrios Unidos,6,43,1,2,1,3.0
7082,11001,8.0,Kennedy,6,23,1,2,2,2.0
7083,11001,16.0,Puente Aranda,6,13,2,2,2,3.0
7084,11001,16.0,Puente Aranda,6,65,2,1,2,3.0
7085,11001,16.0,Puente Aranda,6,31,1,1,2,3.0
7086,11001,12.0,Barrios Unidos,6,83,1,2,2,4.0
7087,11001,12.0,Barrios Unidos,6,75,2,1,2,4.0
7088,11001,5.0,Usme,6,28,2,1,1,1.0
7089,11001,5.0,Usme,6,4,1,1,1,1.0
7090,11001,15.0,Antonio Nariño,6,62,1,2,2,2.0
7091,11001,5.0,Usme,6,52,2,1,2,1.0
7092,11001,5.0,Usme,6,77,2,1,1,1.0
7093,11001,5.0,Usme,6,32,2,2,2,1.0
7094,11001,5.0,Usme,6,32,1,2,2,1.0
7095,11001,9.0,Fontibon,6,49,1,2,2,2.0
7096,11001,7.0,Bosa,6,40,2,2,2,2.0
7097,11001,7.0,Bosa,6,59,2,2,2,2.0
7098,11001,9.0,Fontibon,6,55,2,2,2,2.0
7099,11001,18.0,Rafael Uribe Uribe,6,51,2,2,2,3.0
7100,11001,18.0,Rafael Uribe Uribe,6,18,2,2,2,3.0
7101,11001,18.0,Rafael Uribe Uribe,6,68,2,1,2,3.0
7102,11001,4.0,San Cristobal,6,57,2,2,2,2.0
7103,11001,10.0,Engativa,5,41,2,2,2,3.0
7104,11001,7.0,Bosa,6,85,2,2,2,2.0
7105,11001,7.0,Bosa,6,92,2,2,2,2.0
7106,11001,3.0,Santa Fe,6,65,1,2,2,2.0
7107,11001,3.0,Santa Fe,6,68,1,1,2,2.0
7108,11001,3.0,Santa Fe,6,30,1,1,2,2.0
7109,11001,4.0,San Cristobal,6,15,1,1,2,2.0
7110,11001,4.0,San Cristobal,6,80,2,1,2,2.0
7111,11001,16.0,Puente Aranda,6,82,1,2,2,3.0
7112,11001,11.0,Suba,6,76,2,1,2,3.0
7113,11001,8.0,Kennedy,6,41,2,2,2,2.0
7114,11001,11.0,Suba,6,43,1,2,2,2.0
7115,11001,11.0,Suba,6,14,1,2,2,2.0
7116,11001,11.0,Suba,6,25,2,2,2,2.0
7117,11001,11.0,Suba,6,6,2,2,2,2.0
7118,11001,18.0,Rafael Uribe Uribe,6,65,1,2,2,3.0
7119,11001,3.0,Santa Fe,6,29,1,2,2,4.0
7120,11001,11.0,Suba,6,69,2,2,2,4.0
7121,11001,13.0,Teusaquillo,6,80,2,2,2,4.0
7122,11001,2.0,Chapinero,6,69,2,2,2,2.0
7123,11001,7.0,Bosa,6,16,1,2,2,2.0
7124,11001,11.0,Suba,6,42,2,2,2,3.0
7125,11001,11.0,Suba,6,20,2,2,2,3.0
7126,11001,19.0,Ciudad Bolivar,6,28,2,2,2,2.0
7127,11001,19.0,Ciudad Bolivar,6,7,1,2,2,2.0
7128,11001,13.0,Teusaquillo,6,37,2,2,2,4.0
7129,11001,8.0,Kennedy,6,71,2,2,1,2.0
7130,11001,13.0,Teusaquillo,6,31,1,2,2,4.0
7131,11001,13.0,Teusaquillo,6,50,1,2,2,4.0
7132,11001,8.0,Kennedy,6,66,1,1,2,2.0
7133,11001,8.0,Kennedy,6,64,2,1,2,2.0
7134,11001,19.0,Ciudad Bolivar,6,83,2,1,2,2.0
7135,11001,19.0,Ciudad Bolivar,6,84,2,2,2,3.0
7136,11001,10.0,Engativa,6,65,2,9,1,2.0
7137,11001,13.0,Teusaquillo,6,41,1,2,2,4.0
7138,11001,12.0,Barrios Unidos,6,84,2,2,2,3.0
7139,11001,11.0,Suba,6,36,2,2,2,3.0
7140,11001,12.0,Barrios Unidos,6,75,2,2,2,3.0
7141,11001,16.0,Puente Aranda,6,55,2,2,2,3.0
7142,11001,16.0,Puente Aranda,6,77,2,2,2,3.0
7143,11001,8.0,Kennedy,6,17,2,1,2,3.0
7144,11001,4.0,San Cristobal,6,21,2,1,2,2.0
7145,11001,10.0,Engativa,6,14,1,2,2,3.0
7146,11001,13.0,Teusaquillo,6,48,1,2,2,4.0
7147,11001,19.0,Ciudad Bolivar,6,20,2,2,2,2.0
7148,11001,19.0,Ciudad Bolivar,6,12,1,2,2,2.0
7149,11001,19.0,Ciudad Bolivar,6,5,2,2,2,2.0
7150,11001,10.0,Engativa,6,21,1,2,2,3.0
7151,11001,10.0,Engativa,6,23,2,2,2,3.0
7152,11001,19.0,Ciudad Bolivar,6,69,1,2,2,2.0
7153,11001,10.0,Engativa,6,92,2,2,2,2.0
7154,11001,6.0,Tunjuelito,6,32,2,1,2,2.0
7155,11001,6.0,Tunjuelito,6,0,2,1,2,3.0
7156,11001,10.0,Engativa,6,43,2,2,2,1.0
7157,11001,19.0,Ciudad Bolivar,6,82,1,2,1,1.0
7158,11001,9.0,Fontibon,6,86,1,2,2,3.0
7159,11001,9.0,Fontibon,6,63,2,2,2,3.0
7160,11001,16.0,Puente Aranda,6,81,2,2,2,3.0
7161,11001,16.0,Puente Aranda,6,50,2,2,2,3.0
7162,11001,11.0,Suba,6,90,1,2,2,3.0
7163,11001,11.0,Suba,6,86,2,2,2,3.0
7164,11001,11.0,Suba,6,52,2,2,2,3.0
7165,11001,8.0,Kennedy,6,46,1,2,2,2.0
7166,11001,13.0,Teusaquillo,6,91,2,2,2,4.0
7167,11001,11.0,Suba,6,72,2,2,2,3.0
7168,11001,2.0,Chapinero,6,58,1,2,2,6.0
7169,11001,7.0,Bosa,6,56,1,2,2,2.0
7170,11001,7.0,Bosa,6,76,1,2,2,2.0
7171,11001,7.0,Bosa,6,8,1,1,2,3.0
7172,11001,7.0,Bosa,6,10,1,1,2,3.0
7173,11001,16.0,Puente Aranda,6,52,2,2,2,3.0
7174,11001,4.0,San Cristobal,6,19,2,2,2,2.0
7175,11001,8.0,Kennedy,6,12,2,2,2,2.0
7176,11001,13.0,Teusaquillo,6,12,1,1,2,4.0
7177,11001,11.0,Suba,6,96,2,1,2,4.0
7178,11001,11.0,Suba,6,57,2,2,2,2.0
7179,11001,11.0,Suba,6,73,1,2,2,2.0
7180,11001,9.0,Fontibon,6,14,1,2,2,3.0
7181,11001,11.0,Suba,6,43,2,2,2,2.0
7182,11001,16.0,Puente Aranda,6,67,2,2,2,3.0
7183,11001,13.0,Teusaquillo,6,63,2,2,2,4.0
7184,11001,18.0,Rafael Uribe Uribe,6,29,1,2,2,3.0
7185,11001,7.0,Bosa,6,82,1,2,2,2.0
7186,11001,7.0,Bosa,6,92,1,2,2,2.0
7187,11001,7.0,Bosa,6,51,2,2,2,2.0
7188,11001,7.0,Bosa,6,41,2,2,2,2.0
7189,11001,4.0,San Cristobal,6,8,1,1,2,3.0
7190,11001,8.0,Kennedy,6,55,2,2,1,2.0
7191,11001,5.0,Usme,6,9,1,2,2,1.0
7192,11001,15.0,Antonio Nariño,6,70,1,2,2,3.0
7193,11001,9.0,Fontibon,6,12,1,2,2,2.0
7194,11001,9.0,Fontibon,6,60,2,2,2,2.0
7195,11001,6.0,Tunjuelito,6,25,1,2,2,2.0
7196,11001,18.0,Rafael Uribe Uribe,6,71,2,1,2,1.0
7197,11001,18.0,Rafael Uribe Uribe,6,24,2,2,2,2.0
7198,11001,5.0,Usme,6,57,2,2,2,2.0
7199,11001,6.0,Tunjuelito,6,87,1,2,1,2.0
7200,11001,14.0,Los Martires,6,8,1,2,2,2.0
7201,11001,2.0,Chapinero,6,82,2,2,2,2.0
7202,11001,10.0,Engativa,6,87,1,2,2,3.0
7203,11001,11.0,Suba,6,24,2,2,2,5.0
7204,11001,11.0,Suba,6,46,2,2,2,5.0
7205,11001,8.0,Kennedy,6,79,1,1,2,3.0
7206,11001,13.0,Teusaquillo,6,39,2,2,2,4.0
7207,11001,13.0,Teusaquillo,6,15,2,2,2,4.0
7208,11001,8.0,Kennedy,6,72,2,2,2,3.0
7209,11001,8.0,Kennedy,6,82,1,2,2,3.0
